23.21	45700.10	493.72	.07	3.0	494.94000000000005	
23.21	.46	493.46	.08	3.0	494.94000000000005	
23.21	45700.10	493.72	.07	3.0	494.94000000000005	
23.21	.46	493.46	.08	3.0	494.94000000000005	
23.21	45700.10	493.72	.07	3.0	494.94000000000005	
23.21	.46	493.46	.08	3.0	494.94000000000005	
23.21	45700.10	493.72	.07	3.0	494.94000000000005	
23.21	.46	493.46	.08	3.0	494.94000000000005	
23.21	45700.10	493.72	.07	3.0	494.94000000000005	
23.21	.46	493.46	.08	3.0	494.94000000000005	
23.21	45700.10	493.72	.07	3.0	494.94000000000005	
23.21	.46	493.46	.08	3.0	494.94000000000005	
23.21	45700.10	493.72	.07	3.0	494.94000000000005	
23.21	.46	493.46	.08	3.0	494.94000000000005	
23.21	45700.10	493.72	.07	3.0	494.94000000000005	
23.21	.46	493.46	.08	3.0	494.94000000000005	
14.96	36503.97	494.64	.08	3.0	494.94000000000005	
14.96	.37	494.16	.09	3.0	494.94000000000005	
14.96	36503.97	494.64	.08	3.0	494.94000000000005	
14.96	.37	494.16	.09	3.0	494.94000000000005	
14.96	36503.97	494.64	.08	3.0	494.94000000000005	
14.96	.37	494.16	.09	3.0	494.94000000000005	
14.96	36503.97	494.64	.08	3.0	494.94000000000005	
14.96	.37	494.16	.09	3.0	494.94000000000005	
14.96	36503.97	494.64	.08	3.0	494.94000000000005	
14.96	.37	494.16	.09	3.0	494.94000000000005	
14.96	36503.97	494.64	.08	3.0	494.94000000000005	
14.96	.37	494.16	.09	3.0	494.94000000000005	
14.96	36503.97	494.64	.08	3.0	494.94000000000005	
14.96	.37	494.16	.09	3.0	494.94000000000005	
14.96	36503.97	494.64	.08	3.0	494.94000000000005	
14.96	.37	494.16	.09	3.0	494.94000000000005	
14.96	36503.97	494.64	.08	3.0	494.94000000000005	
14.96	.37	494.16	.09	3.0	494.94000000000005	
14.96	35850.08	483.41	.08	3.0	494.94000000000005	
14.96	.36	489.99	.10	3.0	494.94000000000005	
14.96	35850.08	483.41	.08	3.0	494.94000000000005	
14.96	.36	489.99	.10	3.0	494.94000000000005	
14.96	35850.08	483.41	.08	3.0	494.94000000000005	
14.96	.36	489.99	.10	3.0	494.94000000000005	
14.96	35850.08	483.41	.08	3.0	494.94000000000005	
14.96	.36	489.99	.10	3.0	494.94000000000005	
14.96	35850.08	483.41	.08	3.0	494.94000000000005	
14.96	.36	489.99	.10	3.0	494.94000000000005	
14.96	35850.08	483.41	.08	3.0	494.94000000000005	
14.96	.36	489.99	.10	3.0	494.94000000000005	
14.96	35850.08	483.41	.08	3.0	494.94000000000005	
14.96	.36	489.99	.10	3.0	494.94000000000005	
14.96	35850.08	483.41	.08	3.0	494.94000000000005	
14.96	.36	489.99	.10	3.0	494.94000000000005	
14.96	35850.08	483.41	.08	3.0	494.94000000000005	
14.96	.36	489.99	.10	3.0	494.94000000000005	
14.96	39740.63	493.18	.08	3.0	494.94000000000005	
14.96	.40	494.08	.09	3.0	494.94000000000005	
14.96	39740.63	493.18	.08	3.0	494.94000000000005	
14.96	.40	494.08	.09	3.0	494.94000000000005	
14.96	39740.63	493.18	.08	3.0	494.94000000000005	
14.96	.40	494.08	.09	3.0	494.94000000000005	
14.96	39740.63	493.18	.08	3.0	494.94000000000005	
14.96	.40	494.08	.09	3.0	494.94000000000005	
14.96	39740.63	493.18	.08	3.0	494.94000000000005	
14.96	.40	494.08	.09	3.0	494.94000000000005	
14.96	39740.63	493.18	.08	3.0	494.94000000000005	
14.96	.40	494.08	.09	3.0	494.94000000000005	
14.96	39740.63	493.18	.08	3.0	494.94000000000005	
14.96	.40	494.08	.09	3.0	494.94000000000005	
14.96	39740.63	493.18	.08	3.0	494.94000000000005	
14.96	.40	494.08	.09	3.0	494.94000000000005	
14.96	39740.63	493.18	.08	3.0	494.94000000000005	
14.96	.40	494.08	.09	3.0	494.94000000000005	
11.53	30913.44	494.52	.07	3.0	494.94000000000005	
11.53	.31	493.17	.07	3.0	494.94000000000005	
11.53	30913.44	494.52	.07	3.0	494.94000000000005	
11.53	.31	493.17	.07	3.0	494.94000000000005	
11.53	30913.44	494.52	.07	3.0	494.94000000000005	
11.53	.31	493.17	.07	3.0	494.94000000000005	
11.53	30913.44	494.52	.07	3.0	494.94000000000005	
11.53	.31	493.17	.07	3.0	494.94000000000005	
11.53	30913.44	494.52	.07	3.0	494.94000000000005	
11.53	.31	493.17	.07	3.0	494.94000000000005	
11.53	30913.44	494.52	.07	3.0	494.94000000000005	
11.53	.31	493.17	.07	3.0	494.94000000000005	
11.53	30913.44	494.52	.07	3.0	494.94000000000005	
11.53	.31	493.17	.07	3.0	494.94000000000005	
11.53	30913.44	494.52	.07	3.0	494.94000000000005	
11.53	.31	493.17	.07	3.0	494.94000000000005	
11.53	30913.44	494.52	.07	3.0	494.94000000000005	
11.53	.31	493.17	.07	3.0	494.94000000000005	
