99	3.90	7.45	3.90	5.46	5.46	5.46	5.46	4.55	4.55	3.90	3.90	5.46	3.90	5.46	5.46	4.55	5.46	4.55	10.24	5.46
101	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
100	3.49	6.67	3.49	4.89	4.89	4.89	4.89	4.07	4.07	3.49	3.49	4.89	3.49	4.89	4.89	4.07	4.89	4.07	9.17	4.89
98	3.72	7.10	3.72	5.21	5.21	5.21	5.21	4.34	4.34	3.72	3.72	5.21	3.72	5.21	5.21	4.34	5.21	4.34	9.77	5.21
97	356.38	680.36	356.38	498.93	498.93	498.93	498.93	415.78	415.78	356.38	356.38	498.93	356.38	498.93	498.93	415.78	498.93	415.78	935.49	498.93
96	183.21	349.76	183.21	256.49	256.49	256.49	256.49	213.74	213.74	183.21	183.21	256.49	183.21	256.49	256.49	213.74	256.49	213.74	480.92	256.49
95	315.26	601.85	315.26	441.36	441.36	441.36	441.36	367.80	367.80	315.26	315.26	441.36	315.26	441.36	441.36	367.80	441.36	367.80	827.55	441.36
94	358.64	684.68	358.64	502.10	502.10	502.10	502.10	418.42	418.42	358.64	358.64	502.10	358.64	502.10	502.10	418.42	502.10	418.42	941.44	502.10
93	244.21	466.21	244.21	341.89	341.89	341.89	341.89	284.91	284.91	244.21	244.21	341.89	244.21	341.89	341.89	284.91	341.89	284.91	641.04	341.89
92	219.49	419.02	219.49	307.28	307.28	307.28	307.28	256.07	256.07	219.49	219.49	307.28	219.49	307.28	307.28	256.07	307.28	256.07	576.15	307.28
91	363.90	694.72	363.90	509.46	509.46	509.46	509.46	424.55	424.55	363.90	363.90	509.46	363.90	509.46	509.46	424.55	509.46	424.55	955.24	509.46
90	311.69	595.04	311.69	436.36	436.36	436.36	436.36	363.63	363.63	311.69	311.69	436.36	311.69	436.36	436.36	363.63	436.36	363.63	818.18	436.36
10	13.03	24.87	13.03	18.24	18.24	18.24	18.24	15.20	15.20	13.03	13.03	18.24	13.03	18.24	18.24	15.20	18.24	15.20	34.20	18.24
88	322.20	615.11	322.20	451.08	451.08	451.08	451.08	375.90	375.90	322.20	322.20	451.08	322.20	451.08	451.08	375.90	451.08	375.90	845.78	451.08
89	232.39	443.66	232.39	325.35	325.35	325.35	325.35	271.13	271.13	232.39	232.39	325.35	232.39	325.35	325.35	271.13	325.35	271.13	610.03	325.35
79	357.54	682.57	357.54	500.55	500.55	500.55	500.55	417.13	417.13	357.54	357.54	500.55	357.54	500.55	500.55	417.13	500.55	417.13	938.53	500.55
78	303.29	579.01	303.29	424.61	424.61	424.61	424.61	353.84	353.84	303.29	303.29	424.61	303.29	424.61	424.61	353.84	424.61	353.84	796.14	424.61
77	340.54	650.11	340.54	476.75	476.75	476.75	476.75	397.29	397.29	340.54	340.54	476.75	340.54	476.75	476.75	397.29	476.75	397.29	893.91	476.75
82	379.89	725.25	379.89	531.85	531.85	531.85	531.85	443.21	443.21	379.89	379.89	531.85	379.89	531.85	531.85	443.21	531.85	443.21	997.22	531.85
83	263.88	503.77	263.88	369.43	369.43	369.43	369.43	307.86	307.86	263.88	263.88	369.43	263.88	369.43	369.43	307.86	369.43	307.86	692.68	369.43
80	212.40	405.49	212.40	297.36	297.36	297.36	297.36	247.80	247.80	212.40	212.40	297.36	212.40	297.36	297.36	247.80	297.36	247.80	557.55	297.36
81	200.31	382.40	200.31	280.43	280.43	280.43	280.43	233.69	233.69	200.31	200.31	280.43	200.31	280.43	280.43	233.69	280.43	233.69	525.81	280.43
86	448.69	856.60	448.69	628.17	628.17	628.17	628.17	523.47	523.47	448.69	448.69	628.17	448.69	628.17	628.17	523.47	628.17	523.47	1177.82	628.17
87	438.92	837.94	438.92	614.49	614.49	614.49	614.49	512.08	512.08	438.92	438.92	614.49	438.92	614.49	614.49	512.08	614.49	512.08	1152.17	614.49
84	301.13	574.88	301.13	421.58	421.58	421.58	421.58	351.32	351.32	301.13	301.13	421.58	301.13	421.58	421.58	351.32	421.58	351.32	790.46	421.58
85	357.94	683.33	357.94	501.11	501.11	501.11	501.11	417.59	417.59	357.94	357.94	501.11	357.94	501.11	501.11	417.59	501.11	417.59	939.58	501.11
67	3.34	6.37	3.34	4.67	4.67	4.67	4.67	3.89	3.89	3.34	3.34	4.67	3.34	4.67	4.67	3.89	4.67	3.89	8.76	4.67
66	3.69	7.04	3.69	5.16	5.16	5.16	5.16	4.30	4.30	3.69	3.69	5.16	3.69	5.16	5.16	4.30	5.16	4.30	9.68	5.16
69	4.04	7.70	4.04	5.65	5.65	5.65	5.65	4.71	4.71	4.04	4.04	5.65	4.04	5.65	5.65	4.71	5.65	4.71	10.59	5.65
68	3.67	7.01	3.67	5.14	5.14	5.14	5.14	4.28	4.28	3.67	3.67	5.14	3.67	5.14	5.14	4.28	5.14	4.28	9.64	5.14
70	3.91	7.47	3.91	5.48	5.48	5.48	5.48	4.57	4.57	3.91	3.91	5.48	3.91	5.48	5.48	4.57	5.48	4.57	10.28	5.48
71	3.71	7.09	3.71	5.20	5.20	5.20	5.20	4.33	4.33	3.71	3.71	5.20	3.71	5.20	5.20	4.33	5.20	4.33	9.75	5.20
72	3.67	7.01	3.67	5.14	5.14	5.14	5.14	4.28	4.28	3.67	3.67	5.14	3.67	5.14	5.14	4.28	5.14	4.28	9.64	5.14
73	3.80	7.25	3.80	5.32	5.32	5.32	5.32	4.43	4.43	3.80	3.80	5.32	3.80	5.32	5.32	4.43	5.32	4.43	9.98	5.32
74	322.47	615.63	322.47	451.46	451.46	451.46	451.46	376.22	376.22	322.47	322.47	451.46	322.47	451.46	451.46	376.22	451.46	376.22	846.49	451.46
75	419.54	800.95	419.54	587.36	587.36	587.36	587.36	489.47	489.47	419.54	419.54	587.36	419.54	587.36	587.36	489.47	587.36	489.47	1101.30	587.36
76	440.56	841.08	440.56	616.79	616.79	616.79	616.79	513.99	513.99	440.56	440.56	616.79	440.56	616.79	616.79	513.99	616.79	513.99	1156.48	616.79
59	3.04	5.80	3.04	4.25	4.25	4.25	4.25	3.54	3.54	3.04	3.04	4.25	3.04	4.25	4.25	3.54	4.25	3.54	7.97	4.25
58	3.75	7.16	3.75	5.25	5.25	5.25	5.25	4.38	4.38	3.75	3.75	5.25	3.75	5.25	5.25	4.38	5.25	4.38	9.84	5.25
57	3.89	7.42	3.89	5.44	5.44	5.44	5.44	4.53	4.53	3.89	3.89	5.44	3.89	5.44	5.44	4.53	5.44	4.53	10.20	5.44
56	3.61	6.90	3.61	5.06	5.06	5.06	5.06	4.22	4.22	3.61	3.61	5.06	3.61	5.06	5.06	4.22	5.06	4.22	9.49	5.06
55	3.33	6.35	3.33	4.66	4.66	4.66	4.66	3.88	3.88	3.33	3.33	4.66	3.33	4.66	4.66	3.88	4.66	3.88	8.74	4.66
64	3.81	7.28	3.81	5.34	5.34	5.34	5.34	4.45	4.45	3.81	3.81	5.34	3.81	5.34	5.34	4.45	5.34	4.45	10.01	5.34
65	3.36	6.42	3.36	4.71	4.71	4.71	4.71	3.93	3.93	3.36	3.36	4.71	3.36	4.71	4.71	3.93	4.71	3.93	8.83	4.71
62	3.05	5.82	3.05	4.27	4.27	4.27	4.27	3.56	3.56	3.05	3.05	4.27	3.05	4.27	4.27	3.56	4.27	3.56	8.01	4.27
63	3.11	5.93	3.11	4.35	4.35	4.35	4.35	3.62	3.62	3.11	3.11	4.35	3.11	4.35	4.35	3.62	4.35	3.62	8.16	4.35
60	3.76	7.19	3.76	5.27	5.27	5.27	5.27	4.39	4.39	3.76	3.76	5.27	3.76	5.27	5.27	4.39	5.27	4.39	9.88	5.27
61	3.51	6.70	3.51	4.91	4.91	4.91	4.91	4.09	4.09	3.51	3.51	4.91	3.51	4.91	4.91	4.09	4.91	4.09	9.21	4.91
49	3.29	6.29	3.29	4.61	4.61	4.61	4.61	3.84	3.84	3.29	3.29	4.61	3.29	4.61	4.61	3.84	4.61	3.84	8.64	4.61
48	4.06	7.75	4.06	5.68	5.68	5.68	5.68	4.73	4.73	4.06	4.06	5.68	4.06	5.68	5.68	4.73	5.68	4.73	10.65	5.68
45	298.65	570.15	298.65	418.11	418.11	418.11	418.11	348.43	348.43	298.65	298.65	418.11	298.65	418.11	418.11	348.43	418.11	348.43	783.96	418.11
44	389.58	743.74	389.58	545.41	545.41	545.41	545.41	454.51	454.51	389.58	389.58	545.41	389.58	545.41	545.41	454.51	545.41	454.51	1022.64	545.41
47	3.90	7.45	3.90	5.46	5.46	5.46	5.46	4.55	4.55	3.90	3.90	5.46	3.90	5.46	5.46	4.55	5.46	4.55	10.24	5.46
46	369.19	704.82	369.19	516.87	516.87	516.87	516.87	430.73	430.73	369.19	369.19	516.87	369.19	516.87	516.87	430.73	516.87	430.73	969.13	516.87
51	4.16	7.94	4.16	5.82	5.82	5.82	5.82	4.85	4.85	4.16	4.16	5.82	4.16	5.82	5.82	4.85	5.82	4.85	10.91	5.82
52	3.84	7.34	3.84	5.38	5.38	5.38	5.38	4.48	4.48	3.84	3.84	5.38	3.84	5.38	5.38	4.48	5.38	4.48	10.09	5.38
53	3.72	7.10	3.72	5.21	5.21	5.21	5.21	4.34	4.34	3.72	3.72	5.21	3.72	5.21	5.21	4.34	5.21	4.34	9.77	5.21
54	3.23	6.16	3.23	4.52	4.52	4.52	4.52	3.77	3.77	3.23	3.23	4.52	3.23	4.52	4.52	3.77	4.52	3.77	8.48	4.52
50	3.51	6.71	3.51	4.92	4.92	4.92	4.92	4.10	4.10	3.51	3.51	4.92	3.51	4.92	4.92	4.10	4.92	4.10	9.23	4.92
