811	3.39	2.83	2.83	6.37	6.37	2.83	3.39	2.83	2.42	4.63	6.37	2.83	2.83	4.63	2.42	3.39	6.37	2.42	2.42	6.37	2.42	3.39	2.83	2.83	6.37	2.83	2.83	2.83	4.63	4.63	4.63	3.39	2.83	2.83	2.42
812	1356.18	1130.15	1130.15	2542.85	2542.85	1130.15	1356.18	1130.15	968.70	1849.34	2542.85	1130.15	1130.15	1849.34	968.70	1356.18	2542.85	968.70	968.70	2542.85	968.70	1356.18	1130.15	1130.15	2542.85	1130.15	1130.15	1130.15	1849.34	1849.34	1849.34	1356.18	1130.15	1130.15	968.70
813	33.00	27.50	27.50	61.88	61.88	27.50	33.00	27.50	23.57	45.00	61.88	27.50	27.50	45.00	23.57	33.00	61.88	23.57	23.57	61.88	23.57	33.00	27.50	27.50	61.88	27.50	27.50	27.50	45.00	45.00	45.00	33.00	27.50	27.50	23.57
814	7.40	6.16	6.16	13.87	13.87	6.16	7.40	6.16	5.28	10.09	13.87	6.16	6.16	10.09	5.28	7.40	13.87	5.28	5.28	13.87	5.28	7.40	6.16	6.16	13.87	6.16	6.16	6.16	10.09	10.09	10.09	7.40	6.16	6.16	5.28
815	1.72	1.43	1.43	3.23	3.23	1.43	1.72	1.43	1.23	2.35	3.23	1.43	1.43	2.35	1.23	1.72	3.23	1.23	1.23	3.23	1.23	1.72	1.43	1.43	3.23	1.43	1.43	1.43	2.35	2.35	2.35	1.72	1.43	1.43	1.23
816	0.09	0.08	0.08	0.17	0.17	0.08	0.09	0.08	0.06	0.12	0.17	0.08	0.08	0.12	0.06	0.09	0.17	0.06	0.06	0.17	0.06	0.09	0.08	0.08	0.17	0.08	0.08	0.08	0.12	0.12	0.12	0.09	0.08	0.08	0.06
817	1.19	0.99	0.99	2.24	2.24	0.99	1.19	0.99	0.85	1.63	2.24	0.99	0.99	1.63	0.85	1.19	2.24	0.85	0.85	2.24	0.85	1.19	0.99	0.99	2.24	0.99	0.99	0.99	1.63	1.63	1.63	1.19	0.99	0.99	0.85
818	1.55	1.29	1.29	2.90	2.90	1.29	1.55	1.29	1.11	2.11	2.90	1.29	1.29	2.11	1.11	1.55	2.90	1.11	1.11	2.90	1.11	1.55	1.29	1.29	2.90	1.29	1.29	1.29	2.11	2.11	2.11	1.55	1.29	1.29	1.11
819	1.34	1.12	1.12	2.52	2.52	1.12	1.34	1.12	0.96	1.83	2.52	1.12	1.12	1.83	0.96	1.34	2.52	0.96	0.96	2.52	0.96	1.34	1.12	1.12	2.52	1.12	1.12	1.12	1.83	1.83	1.83	1.34	1.12	1.12	0.96
820	1.07	0.89	0.89	2.00	2.00	0.89	1.07	0.89	0.76	1.46	2.00	0.89	0.89	1.46	0.76	1.07	2.00	0.76	0.76	2.00	0.76	1.07	0.89	0.89	2.00	0.89	0.89	0.89	1.46	1.46	1.46	1.07	0.89	0.89	0.76
821	1.53	1.28	1.28	2.87	2.87	1.28	1.53	1.28	1.09	2.09	2.87	1.28	1.28	2.09	1.09	1.53	2.87	1.09	1.09	2.87	1.09	1.53	1.28	1.28	2.87	1.28	1.28	1.28	2.09	2.09	2.09	1.53	1.28	1.28	1.09
822	1.40	1.16	1.16	2.62	2.62	1.16	1.40	1.16	1.00	1.90	2.62	1.16	1.16	1.90	1.00	1.40	2.62	1.00	1.00	2.62	1.00	1.40	1.16	1.16	2.62	1.16	1.16	1.16	1.90	1.90	1.90	1.40	1.16	1.16	1.00
823	1.46	1.22	1.22	2.74	2.74	1.22	1.46	1.22	1.04	1.99	2.74	1.22	1.22	1.99	1.04	1.46	2.74	1.04	1.04	2.74	1.04	1.46	1.22	1.22	2.74	1.22	1.22	1.22	1.99	1.99	1.99	1.46	1.22	1.22	1.04
824	1.31	1.10	1.10	2.46	2.46	1.10	1.31	1.10	0.94	1.79	2.46	1.10	1.10	1.79	0.94	1.31	2.46	0.94	0.94	2.46	0.94	1.31	1.10	1.10	2.46	1.10	1.10	1.10	1.79	1.79	1.79	1.31	1.10	1.10	0.94
825	1.07	0.90	0.90	2.02	2.02	0.90	1.07	0.90	0.77	1.47	2.02	0.90	0.90	1.47	0.77	1.07	2.02	0.77	0.77	2.02	0.77	1.07	0.90	0.90	2.02	0.90	0.90	0.90	1.47	1.47	1.47	1.07	0.90	0.90	0.77
826	1.40	1.17	1.17	2.62	2.62	1.17	1.40	1.17	1.00	1.91	2.62	1.17	1.17	1.91	1.00	1.40	2.62	1.00	1.00	2.62	1.00	1.40	1.17	1.17	2.62	1.17	1.17	1.17	1.91	1.91	1.91	1.40	1.17	1.17	1.00
827	1.19	0.99	0.99	2.24	2.24	0.99	1.19	0.99	0.85	1.63	2.24	0.99	0.99	1.63	0.85	1.19	2.24	0.85	0.85	2.24	0.85	1.19	0.99	0.99	2.24	0.99	0.99	0.99	1.63	1.63	1.63	1.19	0.99	0.99	0.85
828	0.65	0.54	0.54	1.22	1.22	0.54	0.65	0.54	0.47	0.89	1.22	0.54	0.54	0.89	0.47	0.65	1.22	0.47	0.47	1.22	0.47	0.65	0.54	0.54	1.22	0.54	0.54	0.54	0.89	0.89	0.89	0.65	0.54	0.54	0.47
829	1.20	1.00	1.00	2.25	2.25	1.00	1.20	1.00	0.86	1.64	2.25	1.00	1.00	1.64	0.86	1.20	2.25	0.86	0.86	2.25	0.86	1.20	1.00	1.00	2.25	1.00	1.00	1.00	1.64	1.64	1.64	1.20	1.00	1.00	0.86
830	1.28	1.07	1.07	2.41	2.41	1.07	1.28	1.07	0.92	1.75	2.41	1.07	1.07	1.75	0.92	1.28	2.41	0.92	0.92	2.41	0.92	1.28	1.07	1.07	2.41	1.07	1.07	1.07	1.75	1.75	1.75	1.28	1.07	1.07	0.92
831	0.85	0.71	0.71	1.60	1.60	0.71	0.85	0.71	0.61	1.16	1.60	0.71	0.71	1.16	0.61	0.85	1.60	0.61	0.61	1.60	0.61	0.85	0.71	0.71	1.60	0.71	0.71	0.71	1.16	1.16	1.16	0.85	0.71	0.71	0.61
832	1.07	0.89	0.89	2.01	2.01	0.89	1.07	0.89	0.76	1.46	2.01	0.89	0.89	1.46	0.76	1.07	2.01	0.76	0.76	2.01	0.76	1.07	0.89	0.89	2.01	0.89	0.89	0.89	1.46	1.46	1.46	1.07	0.89	0.89	0.76
833	1.72	1.44	1.44	3.23	3.23	1.44	1.72	1.44	1.23	2.35	3.23	1.44	1.44	2.35	1.23	1.72	3.23	1.23	1.23	3.23	1.23	1.72	1.44	1.44	3.23	1.44	1.44	1.44	2.35	2.35	2.35	1.72	1.44	1.44	1.23
834	1.39	1.16	1.16	2.60	2.60	1.16	1.39	1.16	0.99	1.89	2.60	1.16	1.16	1.89	0.99	1.39	2.60	0.99	0.99	2.60	0.99	1.39	1.16	1.16	2.60	1.16	1.16	1.16	1.89	1.89	1.89	1.39	1.16	1.16	0.99
835	1.43	1.19	1.19	2.69	2.69	1.19	1.43	1.19	1.02	1.95	2.69	1.19	1.19	1.95	1.02	1.43	2.69	1.02	1.02	2.69	1.02	1.43	1.19	1.19	2.69	1.19	1.19	1.19	1.95	1.95	1.95	1.43	1.19	1.19	1.02
836	1.27	1.06	1.06	2.38	2.38	1.06	1.27	1.06	0.90	1.73	2.38	1.06	1.06	1.73	0.90	1.27	2.38	0.90	0.90	2.38	0.90	1.27	1.06	1.06	2.38	1.06	1.06	1.06	1.73	1.73	1.73	1.27	1.06	1.06	0.90
837	1304.95	1087.46	1087.46	2446.78	2446.78	1087.46	1304.95	1087.46	932.11	1779.48	2446.78	1087.46	1087.46	1779.48	932.11	1304.95	2446.78	932.11	932.11	2446.78	932.11	1304.95	1087.46	1087.46	2446.78	1087.46	1087.46	1087.46	1779.48	1779.48	1779.48	1304.95	1087.46	1087.46	932.11
838	31.36	26.13	26.13	58.79	58.79	26.13	31.36	26.13	22.40	42.76	58.79	26.13	26.13	42.76	22.40	31.36	58.79	22.40	22.40	58.79	22.40	31.36	26.13	26.13	58.79	26.13	26.13	26.13	42.76	42.76	42.76	31.36	26.13	26.13	22.40
839	77.14	64.28	64.28	144.63	144.63	64.28	77.14	64.28	55.10	105.19	144.63	64.28	64.28	105.19	55.10	77.14	144.63	55.10	55.10	144.63	55.10	77.14	64.28	64.28	144.63	64.28	64.28	64.28	105.19	105.19	105.19	77.14	64.28	64.28	55.10
840	2830.27	2358.56	2358.56	5306.76	5306.76	2358.56	2830.27	2358.56	2021.62	3859.46	5306.76	2358.56	2358.56	3859.46	2021.62	2830.27	5306.76	2021.62	2021.62	5306.76	2021.62	2830.27	2358.56	2358.56	5306.76	2358.56	2358.56	2358.56	3859.46	3859.46	3859.46	2830.27	2358.56	2358.56	2021.62
841	267.14	222.61	222.61	500.88	500.88	222.61	267.14	222.61	190.81	364.28	500.88	222.61	222.61	364.28	190.81	267.14	500.88	190.81	190.81	500.88	190.81	267.14	222.61	222.61	500.88	222.61	222.61	222.61	364.28	364.28	364.28	267.14	222.61	222.61	190.81
600	5.39	4.49	4.49	10.11	10.11	4.49	5.39	4.49	3.85	7.35	10.11	4.49	4.49	7.35	3.85	5.39	10.11	3.85	3.85	10.11	3.85	5.39	4.49	4.49	10.11	4.49	4.49	4.49	7.35	7.35	7.35	5.39	4.49	4.49	3.85
842	1.44	1.20	1.20	2.70	2.70	1.20	1.44	1.20	1.03	1.97	2.70	1.20	1.20	1.97	1.03	1.44	2.70	1.03	1.03	2.70	1.03	1.44	1.20	1.20	2.70	1.20	1.20	1.20	1.97	1.97	1.97	1.44	1.20	1.20	1.03
601	1572.48	1310.40	1310.40	2948.40	2948.40	1310.40	1572.48	1310.40	1123.20	2144.29	2948.40	1310.40	1310.40	2144.29	1123.20	1572.48	2948.40	1123.20	1123.20	2948.40	1123.20	1572.48	1310.40	1310.40	2948.40	1310.40	1310.40	1310.40	2144.29	2144.29	2144.29	1572.48	1310.40	1310.40	1123.20
843	6.53	5.44	5.44	12.24	12.24	5.44	6.53	5.44	4.66	8.90	12.24	5.44	5.44	8.90	4.66	6.53	12.24	4.66	4.66	12.24	4.66	6.53	5.44	5.44	12.24	5.44	5.44	5.44	8.90	8.90	8.90	6.53	5.44	5.44	4.66
602	33.00	27.50	27.50	61.88	61.88	27.50	33.00	27.50	23.57	45.00	61.88	27.50	27.50	45.00	23.57	33.00	61.88	23.57	23.57	61.88	23.57	33.00	27.50	27.50	61.88	27.50	27.50	27.50	45.00	45.00	45.00	33.00	27.50	27.50	23.57
844	1541.87	1284.89	1284.89	2891.00	2891.00	1284.89	1541.87	1284.89	1101.33	2102.54	2891.00	1284.89	1284.89	2102.54	1101.33	1541.87	2891.00	1101.33	1101.33	2891.00	1101.33	1541.87	1284.89	1284.89	2891.00	1284.89	1284.89	1284.89	2102.54	2102.54	2102.54	1541.87	1284.89	1284.89	1101.33
603	3.65	3.04	3.04	6.84	6.84	3.04	3.65	3.04	2.60	4.97	6.84	3.04	3.04	4.97	2.60	3.65	6.84	2.60	2.60	6.84	2.60	3.65	3.04	3.04	6.84	3.04	3.04	3.04	4.97	4.97	4.97	3.65	3.04	3.04	2.60
845	33.00	27.50	27.50	61.88	61.88	27.50	33.00	27.50	23.57	45.00	61.88	27.50	27.50	45.00	23.57	33.00	61.88	23.57	23.57	61.88	23.57	33.00	27.50	27.50	61.88	27.50	27.50	27.50	45.00	45.00	45.00	33.00	27.50	27.50	23.57
604	1.56	1.30	1.30	2.92	2.92	1.30	1.56	1.30	1.11	2.13	2.92	1.30	1.30	2.13	1.11	1.56	2.92	1.11	1.11	2.92	1.11	1.56	1.30	1.30	2.92	1.30	1.30	1.30	2.13	2.13	2.13	1.56	1.30	1.30	1.11
846	7.36	6.14	6.14	13.81	13.81	6.14	7.36	6.14	5.26	10.04	13.81	6.14	6.14	10.04	5.26	7.36	13.81	5.26	5.26	13.81	5.26	7.36	6.14	6.14	13.81	6.14	6.14	6.14	10.04	10.04	10.04	7.36	6.14	6.14	5.26
605	0.05	0.04	0.04	0.09	0.09	0.04	0.05	0.04	0.03	0.06	0.09	0.04	0.04	0.06	0.03	0.05	0.09	0.03	0.03	0.09	0.03	0.05	0.04	0.04	0.09	0.04	0.04	0.04	0.06	0.06	0.06	0.05	0.04	0.04	0.03
847	2.25	1.87	1.87	4.22	4.22	1.87	2.25	1.87	1.61	3.07	4.22	1.87	1.87	3.07	1.61	2.25	4.22	1.61	1.61	4.22	1.61	2.25	1.87	1.87	4.22	1.87	1.87	1.87	3.07	3.07	3.07	2.25	1.87	1.87	1.61
606	1.27	1.06	1.06	2.38	2.38	1.06	1.27	1.06	0.91	1.73	2.38	1.06	1.06	1.73	0.91	1.27	2.38	0.91	0.91	2.38	0.91	1.27	1.06	1.06	2.38	1.06	1.06	1.06	1.73	1.73	1.73	1.27	1.06	1.06	0.91
848	0.04	0.03	0.03	0.08	0.08	0.03	0.04	0.03	0.03	0.06	0.08	0.03	0.03	0.06	0.03	0.04	0.08	0.03	0.03	0.08	0.03	0.04	0.03	0.03	0.08	0.03	0.03	0.03	0.06	0.06	0.06	0.04	0.03	0.03	0.03
607	1.42	1.19	1.19	2.67	2.67	1.19	1.42	1.19	1.02	1.94	2.67	1.19	1.19	1.94	1.02	1.42	2.67	1.02	1.02	2.67	1.02	1.42	1.19	1.19	2.67	1.19	1.19	1.19	1.94	1.94	1.94	1.42	1.19	1.19	1.02
849	1.71	1.43	1.43	3.21	3.21	1.43	1.71	1.43	1.22	2.34	3.21	1.43	1.43	2.34	1.22	1.71	3.21	1.22	1.22	3.21	1.22	1.71	1.43	1.43	3.21	1.43	1.43	1.43	2.34	2.34	2.34	1.71	1.43	1.43	1.22
608	1.36	1.13	1.13	2.54	2.54	1.13	1.36	1.13	0.97	1.85	2.54	1.13	1.13	1.85	0.97	1.36	2.54	0.97	0.97	2.54	0.97	1.36	1.13	1.13	2.54	1.13	1.13	1.13	1.85	1.85	1.85	1.36	1.13	1.13	0.97
609	1.42	1.18	1.18	2.66	2.66	1.18	1.42	1.18	1.01	1.93	2.66	1.18	1.18	1.93	1.01	1.42	2.66	1.01	1.01	2.66	1.01	1.42	1.18	1.18	2.66	1.18	1.18	1.18	1.93	1.93	1.93	1.42	1.18	1.18	1.01
850	1.01	0.84	0.84	1.89	1.89	0.84	1.01	0.84	0.72	1.38	1.89	0.84	0.84	1.38	0.72	1.01	1.89	0.72	0.72	1.89	0.72	1.01	0.84	0.84	1.89	0.84	0.84	0.84	1.38	1.38	1.38	1.01	0.84	0.84	0.72
851	1.39	1.16	1.16	2.60	2.60	1.16	1.39	1.16	0.99	1.89	2.60	1.16	1.16	1.89	0.99	1.39	2.60	0.99	0.99	2.60	0.99	1.39	1.16	1.16	2.60	1.16	1.16	1.16	1.89	1.89	1.89	1.39	1.16	1.16	0.99
610	0.99	0.83	0.83	1.86	1.86	0.83	0.99	0.83	0.71	1.35	1.86	0.83	0.83	1.35	0.71	0.99	1.86	0.71	0.71	1.86	0.71	0.99	0.83	0.83	1.86	0.83	0.83	0.83	1.35	1.35	1.35	0.99	0.83	0.83	0.71
852	1.62	1.35	1.35	3.03	3.03	1.35	1.62	1.35	1.15	2.20	3.03	1.35	1.35	2.20	1.15	1.62	3.03	1.15	1.15	3.03	1.15	1.62	1.35	1.35	3.03	1.35	1.35	1.35	2.20	2.20	2.20	1.62	1.35	1.35	1.15
611	1.13	0.95	0.95	2.13	2.13	0.95	1.13	0.95	0.81	1.55	2.13	0.95	0.95	1.55	0.81	1.13	2.13	0.81	0.81	2.13	0.81	1.13	0.95	0.95	2.13	0.95	0.95	0.95	1.55	1.55	1.55	1.13	0.95	0.95	0.81
853	0.99	0.82	0.82	1.86	1.86	0.82	0.99	0.82	0.71	1.35	1.86	0.82	0.82	1.35	0.71	0.99	1.86	0.71	0.71	1.86	0.71	0.99	0.82	0.82	1.86	0.82	0.82	0.82	1.35	1.35	1.35	0.99	0.82	0.82	0.71
612	1.28	1.07	1.07	2.41	2.41	1.07	1.28	1.07	0.92	1.75	2.41	1.07	1.07	1.75	0.92	1.28	2.41	0.92	0.92	2.41	0.92	1.28	1.07	1.07	2.41	1.07	1.07	1.07	1.75	1.75	1.75	1.28	1.07	1.07	0.92
854	1.69	1.41	1.41	3.16	3.16	1.41	1.69	1.41	1.21	2.30	3.16	1.41	1.41	2.30	1.21	1.69	3.16	1.21	1.21	3.16	1.21	1.69	1.41	1.41	3.16	1.41	1.41	1.41	2.30	2.30	2.30	1.69	1.41	1.41	1.21
613	1.28	1.07	1.07	2.40	2.40	1.07	1.28	1.07	0.91	1.75	2.40	1.07	1.07	1.75	0.91	1.28	2.40	0.91	0.91	2.40	0.91	1.28	1.07	1.07	2.40	1.07	1.07	1.07	1.75	1.75	1.75	1.28	1.07	1.07	0.91
855	1.55	1.29	1.29	2.91	2.91	1.29	1.55	1.29	1.11	2.12	2.91	1.29	1.29	2.12	1.11	1.55	2.91	1.11	1.11	2.91	1.11	1.55	1.29	1.29	2.91	1.29	1.29	1.29	2.12	2.12	2.12	1.55	1.29	1.29	1.11
614	0.98	0.82	0.82	1.84	1.84	0.82	0.98	0.82	0.70	1.34	1.84	0.82	0.82	1.34	0.70	0.98	1.84	0.70	0.70	1.84	0.70	0.98	0.82	0.82	1.84	0.82	0.82	0.82	1.34	1.34	1.34	0.98	0.82	0.82	0.70
856	1.53	1.27	1.27	2.86	2.86	1.27	1.53	1.27	1.09	2.08	2.86	1.27	1.27	2.08	1.09	1.53	2.86	1.09	1.09	2.86	1.09	1.53	1.27	1.27	2.86	1.27	1.27	1.27	2.08	2.08	2.08	1.53	1.27	1.27	1.09
615	1.07	0.89	0.89	2.01	2.01	0.89	1.07	0.89	0.77	1.46	2.01	0.89	0.89	1.46	0.77	1.07	2.01	0.77	0.77	2.01	0.77	1.07	0.89	0.89	2.01	0.89	0.89	0.89	1.46	1.46	1.46	1.07	0.89	0.89	0.77
857	0.97	0.81	0.81	1.81	1.81	0.81	0.97	0.81	0.69	1.32	1.81	0.81	0.81	1.32	0.69	0.97	1.81	0.69	0.69	1.81	0.69	0.97	0.81	0.81	1.81	0.81	0.81	0.81	1.32	1.32	1.32	0.97	0.81	0.81	0.69
616	1.00	0.83	0.83	1.87	1.87	0.83	1.00	0.83	0.71	1.36	1.87	0.83	0.83	1.36	0.71	1.00	1.87	0.71	0.71	1.87	0.71	1.00	0.83	0.83	1.87	0.83	0.83	0.83	1.36	1.36	1.36	1.00	0.83	0.83	0.71
858	1.47	1.23	1.23	2.76	2.76	1.23	1.47	1.23	1.05	2.00	2.76	1.23	1.23	2.00	1.05	1.47	2.76	1.05	1.05	2.76	1.05	1.47	1.23	1.23	2.76	1.23	1.23	1.23	2.00	2.00	2.00	1.47	1.23	1.23	1.05
617	1.14	0.95	0.95	2.14	2.14	0.95	1.14	0.95	0.82	1.56	2.14	0.95	0.95	1.56	0.82	1.14	2.14	0.82	0.82	2.14	0.82	1.14	0.95	0.95	2.14	0.95	0.95	0.95	1.56	1.56	1.56	1.14	0.95	0.95	0.82
859	1.19	0.99	0.99	2.22	2.22	0.99	1.19	0.99	0.85	1.62	2.22	0.99	0.99	1.62	0.85	1.19	2.22	0.85	0.85	2.22	0.85	1.19	0.99	0.99	2.22	0.99	0.99	0.99	1.62	1.62	1.62	1.19	0.99	0.99	0.85
618	1.52	1.26	1.26	2.85	2.85	1.26	1.52	1.26	1.08	2.07	2.85	1.26	1.26	2.07	1.08	1.52	2.85	1.08	1.08	2.85	1.08	1.52	1.26	1.26	2.85	1.26	1.26	1.26	2.07	2.07	2.07	1.52	1.26	1.26	1.08
619	1.33	1.11	1.11	2.49	2.49	1.11	1.33	1.11	0.95	1.81	2.49	1.11	1.11	1.81	0.95	1.33	2.49	0.95	0.95	2.49	0.95	1.33	1.11	1.11	2.49	1.11	1.11	1.11	1.81	1.81	1.81	1.33	1.11	1.11	0.95
860	0.96	0.80	0.80	1.80	1.80	0.80	0.96	0.80	0.69	1.31	1.80	0.80	0.80	1.31	0.69	0.96	1.80	0.69	0.69	1.80	0.69	0.96	0.80	0.80	1.80	0.80	0.80	0.80	1.31	1.31	1.31	0.96	0.80	0.80	0.69
861	1.52	1.27	1.27	2.86	2.86	1.27	1.52	1.27	1.09	2.08	2.86	1.27	1.27	2.08	1.09	1.52	2.86	1.09	1.09	2.86	1.09	1.52	1.27	1.27	2.86	1.27	1.27	1.27	2.08	2.08	2.08	1.52	1.27	1.27	1.09
620	1.83	1.52	1.52	3.43	3.43	1.52	1.83	1.52	1.31	2.49	3.43	1.52	1.52	2.49	1.31	1.83	3.43	1.31	1.31	3.43	1.31	1.83	1.52	1.52	3.43	1.52	1.52	1.52	2.49	2.49	2.49	1.83	1.52	1.52	1.31
862	1.20	1.00	1.00	2.24	2.24	1.00	1.20	1.00	0.85	1.63	2.24	1.00	1.00	1.63	0.85	1.20	2.24	0.85	0.85	2.24	0.85	1.20	1.00	1.00	2.24	1.00	1.00	1.00	1.63	1.63	1.63	1.20	1.00	1.00	0.85
621	1.49	1.24	1.24	2.80	2.80	1.24	1.49	1.24	1.07	2.04	2.80	1.24	1.24	2.04	1.07	1.49	2.80	1.07	1.07	2.80	1.07	1.49	1.24	1.24	2.80	1.24	1.24	1.24	2.04	2.04	2.04	1.49	1.24	1.24	1.07
863	1.57	1.30	1.30	2.94	2.94	1.30	1.57	1.30	1.12	2.14	2.94	1.30	1.30	2.14	1.12	1.57	2.94	1.12	1.12	2.94	1.12	1.57	1.30	1.30	2.94	1.30	1.30	1.30	2.14	2.14	2.14	1.57	1.30	1.30	1.12
