835	8.98	10.77	14.69	10.77	14.69	7.69	14.69	20.19	10.77	20.19	20.19	8.98	7.69	8.98	10.77
836	8.93	10.71	14.60	10.71	14.60	7.65	14.60	20.08	10.71	20.08	20.08	8.93	7.65	8.93	10.71
837	8.73	10.47	14.28	10.47	14.28	7.48	14.28	19.63	10.47	19.63	19.63	8.73	7.48	8.73	10.47
838	8.89	10.67	14.55	10.67	14.55	7.62	14.55	20.01	10.67	20.01	20.01	8.89	7.62	8.89	10.67
839	8.80	10.56	14.40	10.56	14.40	7.54	14.40	19.80	10.56	19.80	19.80	8.80	7.54	8.80	10.56
840	8.94	10.73	14.63	10.73	14.63	7.66	14.63	20.12	10.73	20.12	20.12	8.94	7.66	8.94	10.73
841	9.05	10.86	14.81	10.86	14.81	7.76	14.81	20.36	10.86	20.36	20.36	9.05	7.76	9.05	10.86
600	8.87	10.64	14.51	10.64	14.51	7.60	14.51	19.95	10.64	19.95	19.95	8.87	7.60	8.87	10.64
842	9.00	10.80	14.73	10.80	14.73	7.71	14.73	20.25	10.80	20.25	20.25	9.00	7.71	9.00	10.80
601	8.68	10.41	14.20	10.41	14.20	7.44	14.20	19.52	10.41	19.52	19.52	8.68	7.44	8.68	10.41
843	8.76	10.51	14.33	10.51	14.33	7.51	14.33	19.71	10.51	19.71	19.71	8.76	7.51	8.76	10.51
602	8.83	10.59	14.44	10.59	14.44	7.56	14.44	19.86	10.59	19.86	19.86	8.83	7.56	8.83	10.59
844	8.89	10.67	14.55	10.67	14.55	7.62	14.55	20.01	10.67	20.01	20.01	8.89	7.62	8.89	10.67
603	8.73	10.48	14.29	10.48	14.29	7.49	14.29	19.65	10.48	19.65	19.65	8.73	7.49	8.73	10.48
845	9.03	10.84	14.78	10.84	14.78	7.74	14.78	20.33	10.84	20.33	20.33	9.03	7.74	9.03	10.84
604	8.80	10.56	14.40	10.56	14.40	7.54	14.40	19.80	10.56	19.80	19.80	8.80	7.54	8.80	10.56
846	8.99	10.79	14.71	10.79	14.71	7.71	14.71	20.23	10.79	20.23	20.23	8.99	7.71	8.99	10.79
605	8.74	10.49	14.30	10.49	14.30	7.49	14.30	19.67	10.49	19.67	19.67	8.74	7.49	8.74	10.49
847	9.27	11.12	15.16	11.12	15.16	7.94	15.16	20.85	11.12	20.85	20.85	9.27	7.94	9.27	11.12
606	8.86	10.63	14.50	10.63	14.50	7.59	14.50	19.93	10.63	19.93	19.93	8.86	7.59	8.86	10.63
848	8.72	10.46	14.26	10.46	14.26	7.47	14.26	19.61	10.46	19.61	19.61	8.72	7.47	8.72	10.46
607	8.78	10.54	14.37	10.54	14.37	7.53	14.37	19.76	10.54	19.76	19.76	8.78	7.53	8.78	10.54
849	8.84	10.61	14.47	10.61	14.47	7.58	14.47	19.89	10.61	19.89	19.89	8.84	7.58	8.84	10.61
608	8.74	10.49	14.30	10.49	14.30	7.49	14.30	19.67	10.49	19.67	19.67	8.74	7.49	8.74	10.49
609	8.83	10.60	14.45	10.60	14.45	7.57	14.45	19.88	10.60	19.88	19.88	8.83	7.57	8.83	10.60
850	8.80	10.56	14.40	10.56	14.40	7.54	14.40	19.80	10.56	19.80	19.80	8.80	7.54	8.80	10.56
851	9.07	10.88	14.84	10.88	14.84	7.77	14.84	20.40	10.88	20.40	20.40	9.07	7.77	9.07	10.88
610	8.77	10.52	14.35	10.52	14.35	7.51	14.35	19.73	10.52	19.73	19.73	8.77	7.51	8.77	10.52
852	8.68	10.41	14.20	10.41	14.20	7.44	14.20	19.52	10.41	19.52	19.52	8.68	7.44	8.68	10.41
611	8.81	10.57	14.41	10.57	14.41	7.55	14.41	19.82	10.57	19.82	19.82	8.81	7.55	8.81	10.57
853	9.08	10.90	14.86	10.90	14.86	7.79	14.86	20.44	10.90	20.44	20.44	9.08	7.79	9.08	10.90
612	8.87	10.64	14.51	10.64	14.51	7.60	14.51	19.95	10.64	19.95	19.95	8.87	7.60	8.87	10.64
854	9.00	10.80	14.73	10.80	14.73	7.71	14.73	20.25	10.80	20.25	20.25	9.00	7.71	9.00	10.80
613	8.83	10.60	14.45	10.60	14.45	7.57	14.45	19.88	10.60	19.88	19.88	8.83	7.57	8.83	10.60
855	8.73	10.47	14.28	10.47	14.28	7.48	14.28	19.63	10.47	19.63	19.63	8.73	7.48	8.73	10.47
614	8.90	10.68	14.56	10.68	14.56	7.63	14.56	20.03	10.68	20.03	20.03	8.90	7.63	8.90	10.68
856	9.14	10.97	14.96	10.97	14.96	7.84	14.96	20.57	10.97	20.57	20.57	9.14	7.84	9.14	10.97
615	8.88	10.66	14.54	10.66	14.54	7.61	14.54	19.99	10.66	19.99	19.99	8.88	7.61	8.88	10.66
857	9.06	10.87	14.82	10.87	14.82	7.76	14.82	20.38	10.87	20.38	20.38	9.06	7.76	9.06	10.87
616	8.92	10.70	14.59	10.70	14.59	7.64	14.59	20.06	10.70	20.06	20.06	8.92	7.64	8.92	10.70
858	8.64	10.37	14.14	10.37	14.14	7.41	14.14	19.44	10.37	19.44	19.44	8.64	7.41	8.64	10.37
617	8.79	10.55	14.39	10.55	14.39	7.54	14.39	19.78	10.55	19.78	19.78	8.79	7.54	8.79	10.55
859	8.79	10.55	14.39	10.55	14.39	7.54	14.39	19.78	10.55	19.78	19.78	8.79	7.54	8.79	10.55
618	8.71	10.45	14.25	10.45	14.25	7.46	14.25	19.59	10.45	19.59	19.59	8.71	7.46	8.71	10.45
619	8.81	10.57	14.41	10.57	14.41	7.55	14.41	19.82	10.57	19.82	19.82	8.81	7.55	8.81	10.57
860	9.02	10.82	14.75	10.82	14.75	7.73	14.75	20.29	10.82	20.29	20.29	9.02	7.73	9.02	10.82
861	9.00	10.80	14.73	10.80	14.73	7.71	14.73	20.25	10.80	20.25	20.25	9.00	7.71	9.00	10.80
620	8.83	10.59	14.44	10.59	14.44	7.56	14.44	19.86	10.59	19.86	19.86	8.83	7.56	8.83	10.59
862	8.81	10.57	14.41	10.57	14.41	7.55	14.41	19.82	10.57	19.82	19.82	8.81	7.55	8.81	10.57
621	8.85	10.62	14.48	10.62	14.48	7.59	14.48	19.91	10.62	19.91	19.91	8.85	7.59	8.85	10.62
863	8.71	10.45	14.25	10.45	14.25	7.46	14.25	19.59	10.45	19.59	19.59	8.71	7.46	8.71	10.45
622	8.72	10.46	14.26	10.46	14.26	7.47	14.26	19.61	10.46	19.61	19.61	8.72	7.47	8.72	10.46
864	8.94	10.73	14.63	10.73	14.63	7.66	14.63	20.12	10.73	20.12	20.12	8.94	7.66	8.94	10.73
623	8.89	10.67	14.55	10.67	14.55	7.62	14.55	20.01	10.67	20.01	20.01	8.89	7.62	8.89	10.67
865	9.03	10.83	14.77	10.83	14.77	7.74	14.77	20.31	10.83	20.31	20.31	9.03	7.74	9.03	10.83
624	8.88	10.65	14.52	10.65	14.52	7.61	14.52	19.97	10.65	19.97	19.97	8.88	7.61	8.88	10.65
866	8.77	10.52	14.35	10.52	14.35	7.51	14.35	19.73	10.52	19.73	19.73	8.77	7.51	8.77	10.52
625	8.92	10.70	14.59	10.70	14.59	7.64	14.59	20.06	10.70	20.06	20.06	8.92	7.64	8.92	10.70
867	8.93	10.72	14.62	10.72	14.62	7.66	14.62	20.10	10.72	20.10	20.10	8.93	7.66	8.93	10.72
626	8.87	10.64	14.51	10.64	14.51	7.60	14.51	19.95	10.64	19.95	19.95	8.87	7.60	8.87	10.64
868	9.14	10.97	14.96	10.97	14.96	7.84	14.96	20.57	10.97	20.57	20.57	9.14	7.84	9.14	10.97
627	8.82	10.58	14.43	10.58	14.43	7.56	14.43	19.84	10.58	19.84	19.84	8.82	7.56	8.82	10.58
869	8.85	10.62	14.48	10.62	14.48	7.59	14.48	19.91	10.62	19.91	19.91	8.85	7.59	8.85	10.62
628	8.79	10.55	14.39	10.55	14.39	7.54	14.39	19.78	10.55	19.78	19.78	8.79	7.54	8.79	10.55
629	8.88	10.65	14.52	10.65	14.52	7.61	14.52	19.97	10.65	19.97	19.97	8.88	7.61	8.88	10.65
870	8.99	10.79	14.71	10.79	14.71	7.71	14.71	20.23	10.79	20.23	20.23	8.99	7.71	8.99	10.79
871	9.08	10.90	14.86	10.90	14.86	7.79	14.86	20.44	10.90	20.44	20.44	9.08	7.79	9.08	10.90
630	8.86	10.63	14.50	10.63	14.50	7.59	14.50	19.93	10.63	19.93	19.93	8.86	7.59	8.86	10.63
872	8.81	10.57	14.41	10.57	14.41	7.55	14.41	19.82	10.57	19.82	19.82	8.81	7.55	8.81	10.57
631	8.82	10.58	14.43	10.58	14.43	7.56	14.43	19.84	10.58	19.84	19.84	8.82	7.56	8.82	10.58
873	8.71	10.45	14.25	10.45	14.25	7.46	14.25	19.59	10.45	19.59	19.59	8.71	7.46	8.71	10.45
632	8.73	10.48	14.29	10.48	14.29	7.49	14.29	19.65	10.48	19.65	19.65	8.73	7.49	8.73	10.48
874	8.86	10.63	14.50	10.63	14.50	7.59	14.50	19.93	10.63	19.93	19.93	8.86	7.59	8.86	10.63
633	8.80	10.56	14.40	10.56	14.40	7.54	14.40	19.80	10.56	19.80	19.80	8.80	7.54	8.80	10.56
875	9.15	10.98	14.97	10.98	14.97	7.84	14.97	20.59	10.98	20.59	20.59	9.15	7.84	9.15	10.98
634	8.79	10.55	14.39	10.55	14.39	7.54	14.39	19.78	10.55	19.78	19.78	8.79	7.54	8.79	10.55
876	8.93	10.72	14.62	10.72	14.62	7.66	14.62	20.10	10.72	20.10	20.10	8.93	7.66	8.93	10.72
635	8.83	10.60	14.45	10.60	14.45	7.57	14.45	19.88	10.60	19.88	19.88	8.83	7.57	8.83	10.60
877	8.94	10.73	14.63	10.73	14.63	7.66	14.63	20.12	10.73	20.12	20.12	8.94	7.66	8.94	10.73
636	8.84	10.61	14.47	10.61	14.47	7.58	14.47	19.89	10.61	19.89	19.89	8.84	7.58	8.84	10.61
878	8.91	10.69	14.58	10.69	14.58	7.64	14.58	20.04	10.69	20.04	20.04	8.91	7.64	8.91	10.69
637	8.83	10.60	14.45	10.60	14.45	7.57	14.45	19.88	10.60	19.88	19.88	8.83	7.57	8.83	10.60
879	8.93	10.72	14.62	10.72	14.62	7.66	14.62	20.10	10.72	20.10	20.10	8.93	7.66	8.93	10.72
638	8.78	10.54	14.37	10.54	14.37	7.53	14.37	19.76	10.54	19.76	19.76	8.78	7.53	8.78	10.54
639	8.78	10.54	14.37	10.54	14.37	7.53	14.37	19.76	10.54	19.76	19.76	8.78	7.53	8.78	10.54
880	8.89	10.67	14.55	10.67	14.55	7.62	14.55	20.01	10.67	20.01	20.01	8.89	7.62	8.89	10.67
881	8.93	10.71	14.60	10.71	14.60	7.65	14.60	20.08	10.71	20.08	20.08	8.93	7.65	8.93	10.71
640	8.75	10.50	14.32	10.50	14.32	7.50	14.32	19.69	10.50	19.69	19.69	8.75	7.50	8.75	10.50
882	8.97	10.76	14.67	10.76	14.67	7.69	14.67	20.18	10.76	20.18	20.18	8.97	7.69	8.97	10.76
641	8.84	10.61	14.47	10.61	14.47	7.58	14.47	19.89	10.61	19.89	19.89	8.84	7.58	8.84	10.61
883	8.78	10.54	14.37	10.54	14.37	7.53	14.37	19.76	10.54	19.76	19.76	8.78	7.53	8.78	10.54
400	8.88	10.66	14.54	10.66	14.54	7.61	14.54	19.99	10.66	19.99	19.99	8.88	7.61	8.88	10.66
642	8.90	10.68	14.56	10.68	14.56	7.63	14.56	20.03	10.68	20.03	20.03	8.90	7.63	8.90	10.68
884	8.92	10.70	14.59	10.70	14.59	7.64	14.59	20.06	10.70	20.06	20.06	8.92	7.64	8.92	10.70
401	8.75	10.50	14.32	10.50	14.32	7.50	14.32	19.69	10.50	19.69	19.69	8.75	7.50	8.75	10.50
643	8.88	10.66	14.54	10.66	14.54	7.61	14.54	19.99	10.66	19.99	19.99	8.88	7.61	8.88	10.66
885	9.08	10.90	14.86	10.90	14.86	7.79	14.86	20.44	10.90	20.44	20.44	9.08	7.79	9.08	10.90
402	8.88	10.66	14.54	10.66	14.54	7.61	14.54	19.99	10.66	19.99	19.99	8.88	7.61	8.88	10.66
644	8.84	10.61	14.47	10.61	14.47	7.58	14.47	19.89	10.61	19.89	19.89	8.84	7.58	8.84	10.61
886	9.21	11.05	15.07	11.05	15.07	7.89	15.07	20.72	11.05	20.72	20.72	9.21	7.89	9.21	11.05
403	8.88	10.66	14.54	10.66	14.54	7.61	14.54	19.99	10.66	19.99	19.99	8.88	7.61	8.88	10.66
645	8.78	10.54	14.37	10.54	14.37	7.53	14.37	19.76	10.54	19.76	19.76	8.78	7.53	8.78	10.54
887	8.97	10.76	14.67	10.76	14.67	7.69	14.67	20.18	10.76	20.18	20.18	8.97	7.69	8.97	10.76
404	8.88	10.66	14.54	10.66	14.54	7.61	14.54	19.99	10.66	19.99	19.99	8.88	7.61	8.88	10.66
646	8.83	10.60	14.45	10.60	14.45	7.57	14.45	19.88	10.60	19.88	19.88	8.83	7.57	8.83	10.60
888	8.90	10.68	14.56	10.68	14.56	7.63	14.56	20.03	10.68	20.03	20.03	8.90	7.63	8.90	10.68
405	8.67	10.40	14.18	10.40	14.18	7.43	14.18	19.50	10.40	19.50	19.50	8.67	7.43	8.67	10.40
647	8.83	10.60	14.45	10.60	14.45	7.57	14.45	19.88	10.60	19.88	19.88	8.83	7.57	8.83	10.60
889	8.85	10.62	14.48	10.62	14.48	7.59	14.48	19.91	10.62	19.91	19.91	8.85	7.59	8.85	10.62
406	8.83	10.59	14.44	10.59	14.44	7.56	14.44	19.86	10.59	19.86	19.86	8.83	7.56	8.83	10.59
648	8.80	10.56	14.40	10.56	14.40	7.54	14.40	19.80	10.56	19.80	19.80	8.80	7.54	8.80	10.56
407	8.80	10.56	14.40	10.56	14.40	7.54	14.40	19.80	10.56	19.80	19.80	8.80	7.54	8.80	10.56
649	8.86	10.63	14.50	10.63	14.50	7.59	14.50	19.93	10.63	19.93	19.93	8.86	7.59	8.86	10.63
408	8.71	10.45	14.25	10.45	14.25	7.46	14.25	19.59	10.45	19.59	19.59	8.71	7.46	8.71	10.45
409	8.83	10.60	14.45	10.60	14.45	7.57	14.45	19.88	10.60	19.88	19.88	8.83	7.57	8.83	10.60
890	8.58	10.29	14.03	10.29	14.03	7.35	14.03	19.29	10.29	19.29	19.29	8.58	7.35	8.58	10.29
891	8.86	10.63	14.50	10.63	14.50	7.59	14.50	19.93	10.63	19.93	19.93	8.86	7.59	8.86	10.63
650	8.74	10.49	14.30	10.49	14.30	7.49	14.30	19.67	10.49	19.67	19.67	8.74	7.49	8.74	10.49
892	8.79	10.55	14.39	10.55	14.39	7.54	14.39	19.78	10.55	19.78	19.78	8.79	7.54	8.79	10.55
651	8.91	10.69	14.58	10.69	14.58	7.64	14.58	20.04	10.69	20.04	20.04	8.91	7.64	8.91	10.69
893	9.06	10.87	14.82	10.87	14.82	7.76	14.82	20.38	10.87	20.38	20.38	9.06	7.76	9.06	10.87
410	9.00	10.80	14.73	10.80	14.73	7.71	14.73	20.25	10.80	20.25	20.25	9.00	7.71	9.00	10.80
652	8.86	10.63	14.50	10.63	14.50	7.59	14.50	19.93	10.63	19.93	19.93	8.86	7.59	8.86	10.63
894	8.83	10.60	14.45	10.60	14.45	7.57	14.45	19.88	10.60	19.88	19.88	8.83	7.57	8.83	10.60
411	8.89	10.67	14.55	10.67	14.55	7.62	14.55	20.01	10.67	20.01	20.01	8.89	7.62	8.89	10.67
653	8.93	10.72	14.62	10.72	14.62	7.66	14.62	20.10	10.72	20.10	20.10	8.93	7.66	8.93	10.72
895	9.27	11.12	15.16	11.12	15.16	7.94	15.16	20.85	11.12	20.85	20.85	9.27	7.94	9.27	11.12
412	8.82	10.58	14.43	10.58	14.43	7.56	14.43	19.84	10.58	19.84	19.84	8.82	7.56	8.82	10.58
654	8.83	10.59	14.44	10.59	14.44	7.56	14.44	19.86	10.59	19.86	19.86	8.83	7.56	8.83	10.59
896	9.14	10.97	14.96	10.97	14.96	7.84	14.96	20.57	10.97	20.57	20.57	9.14	7.84	9.14	10.97
413	8.83	10.59	14.44	10.59	14.44	7.56	14.44	19.86	10.59	19.86	19.86	8.83	7.56	8.83	10.59
655	8.72	10.46	14.26	10.46	14.26	7.47	14.26	19.61	10.46	19.61	19.61	8.72	7.47	8.72	10.46
897	9.11	10.93	14.90	10.93	14.90	7.81	14.90	20.49	10.93	20.49	20.49	9.11	7.81	9.11	10.93
414	8.92	10.70	14.59	10.70	14.59	7.64	14.59	20.06	10.70	20.06	20.06	8.92	7.64	8.92	10.70
656	8.84	10.61	14.47	10.61	14.47	7.58	14.47	19.89	10.61	19.89	19.89	8.84	7.58	8.84	10.61
898	9.11	10.93	14.90	10.93	14.90	7.81	14.90	20.49	10.93	20.49	20.49	9.11	7.81	9.11	10.93
415	8.79	10.55	14.39	10.55	14.39	7.54	14.39	19.78	10.55	19.78	19.78	8.79	7.54	8.79	10.55
657	8.78	10.54	14.37	10.54	14.37	7.53	14.37	19.76	10.54	19.76	19.76	8.78	7.53	8.78	10.54
899	8.84	10.61	14.47	10.61	14.47	7.58	14.47	19.89	10.61	19.89	19.89	8.84	7.58	8.84	10.61
416	8.93	10.71	14.60	10.71	14.60	7.65	14.60	20.08	10.71	20.08	20.08	8.93	7.65	8.93	10.71
658	8.68	10.42	14.21	10.42	14.21	7.44	14.21	19.54	10.42	19.54	19.54	8.68	7.44	8.68	10.42
417	8.87	10.64	14.51	10.64	14.51	7.60	14.51	19.95	10.64	19.95	19.95	8.87	7.60	8.87	10.64
659	8.83	10.60	14.45	10.60	14.45	7.57	14.45	19.88	10.60	19.88	19.88	8.83	7.57	8.83	10.60
418	8.68	10.41	14.20	10.41	14.20	7.44	14.20	19.52	10.41	19.52	19.52	8.68	7.44	8.68	10.41
419	8.82	10.58	14.43	10.58	14.43	7.56	14.43	19.84	10.58	19.84	19.84	8.82	7.56	8.82	10.58
660	8.84	10.61	14.47	10.61	14.47	7.58	14.47	19.89	10.61	19.89	19.89	8.84	7.58	8.84	10.61
661	8.77	10.52	14.35	10.52	14.35	7.51	14.35	19.73	10.52	19.73	19.73	8.77	7.51	8.77	10.52
420	8.73	10.48	14.29	10.48	14.29	7.49	14.29	19.65	10.48	19.65	19.65	8.73	7.49	8.73	10.48
662	8.68	10.42	14.21	10.42	14.21	7.44	14.21	19.54	10.42	19.54	19.54	8.68	7.44	8.68	10.42
421	8.87	10.64	14.51	10.64	14.51	7.60	14.51	19.95	10.64	19.95	19.95	8.87	7.60	8.87	10.64
663	8.74	10.49	14.30	10.49	14.30	7.49	14.30	19.67	10.49	19.67	19.67	8.74	7.49	8.74	10.49
422	8.77	10.52	14.35	10.52	14.35	7.51	14.35	19.73	10.52	19.73	19.73	8.77	7.51	8.77	10.52
664	8.89	10.67	14.55	10.67	14.55	7.62	14.55	20.01	10.67	20.01	20.01	8.89	7.62	8.89	10.67
423	8.77	10.53	14.36	10.53	14.36	7.52	14.36	19.74	10.53	19.74	19.74	8.77	7.52	8.77	10.53
665	8.79	10.55	14.39	10.55	14.39	7.54	14.39	19.78	10.55	19.78	19.78	8.79	7.54	8.79	10.55
424	8.93	10.72	14.62	10.72	14.62	7.66	14.62	20.10	10.72	20.10	20.10	8.93	7.66	8.93	10.72
666	8.94	10.73	14.63	10.73	14.63	7.66	14.63	20.12	10.73	20.12	20.12	8.94	7.66	8.94	10.73
425	8.87	10.64	14.51	10.64	14.51	7.60	14.51	19.95	10.64	19.95	19.95	8.87	7.60	8.87	10.64
667	8.85	10.62	14.48	10.62	14.48	7.59	14.48	19.91	10.62	19.91	19.91	8.85	7.59	8.85	10.62
426	8.86	10.63	14.50	10.63	14.50	7.59	14.50	19.93	10.63	19.93	19.93	8.86	7.59	8.86	10.63
668	8.79	10.55	14.39	10.55	14.39	7.54	14.39	19.78	10.55	19.78	19.78	8.79	7.54	8.79	10.55
427	8.95	10.74	14.65	10.74	14.65	7.67	14.65	20.14	10.74	20.14	20.14	8.95	7.67	8.95	10.74
669	8.89	10.67	14.55	10.67	14.55	7.62	14.55	20.01	10.67	20.01	20.01	8.89	7.62	8.89	10.67
428	8.92	10.70	14.59	10.70	14.59	7.64	14.59	20.06	10.70	20.06	20.06	8.92	7.64	8.92	10.70
429	8.93	10.72	14.62	10.72	14.62	7.66	14.62	20.10	10.72	20.10	20.10	8.93	7.66	8.93	10.72
670	8.94	10.73	14.63	10.73	14.63	7.66	14.63	20.12	10.73	20.12	20.12	8.94	7.66	8.94	10.73
671	8.71	10.45	14.25	10.45	14.25	7.46	14.25	19.59	10.45	19.59	19.59	8.71	7.46	8.71	10.45
430	8.73	10.48	14.29	10.48	14.29	7.49	14.29	19.65	10.48	19.65	19.65	8.73	7.49	8.73	10.48
672	8.67	10.40	14.18	10.40	14.18	7.43	14.18	19.50	10.40	19.50	19.50	8.67	7.43	8.67	10.40
431	8.94	10.73	14.63	10.73	14.63	7.66	14.63	20.12	10.73	20.12	20.12	8.94	7.66	8.94	10.73
673	8.65	10.38	14.15	10.38	14.15	7.41	14.15	19.46	10.38	19.46	19.46	8.65	7.41	8.65	10.38
432	8.90	10.68	14.56	10.68	14.56	7.63	14.56	20.03	10.68	20.03	20.03	8.90	7.63	8.90	10.68
674	8.63	10.36	14.13	10.36	14.13	7.40	14.13	19.43	10.36	19.43	19.43	8.63	7.40	8.63	10.36
433	8.63	10.36	14.13	10.36	14.13	7.40	14.13	19.43	10.36	19.43	19.43	8.63	7.40	8.63	10.36
675	8.75	10.50	14.32	10.50	14.32	7.50	14.32	19.69	10.50	19.69	19.69	8.75	7.50	8.75	10.50
434	8.75	10.50	14.32	10.50	14.32	7.50	14.32	19.69	10.50	19.69	19.69	8.75	7.50	8.75	10.50
676	8.79	10.55	14.39	10.55	14.39	7.54	14.39	19.78	10.55	19.78	19.78	8.79	7.54	8.79	10.55
435	8.77	10.52	14.35	10.52	14.35	7.51	14.35	19.73	10.52	19.73	19.73	8.77	7.51	8.77	10.52
