29	198.06	324.10	169.76	237.67	324.10	445.63	445.63	198.06	169.76	445.63	198.06	198.06	445.63	169.76	445.63	445.63	324.10	324.10	237.67	237.67
30	195.59	320.06	167.65	234.71	320.06	440.08	440.08	195.59	167.65	440.08	195.59	195.59	440.08	167.65	440.08	440.08	320.06	320.06	234.71	234.71
31	402.29	658.30	344.82	482.75	658.30	905.16	905.16	402.29	344.82	905.16	402.29	402.29	905.16	344.82	905.16	905.16	658.30	658.30	482.75	482.75
32	205.78	336.74	176.39	246.94	336.74	463.01	463.01	205.78	176.39	463.01	205.78	205.78	463.01	176.39	463.01	463.01	336.74	336.74	246.94	246.94
33	354.18	579.56	303.58	425.01	579.56	796.89	796.89	354.18	303.58	796.89	354.18	354.18	796.89	303.58	796.89	796.89	579.56	579.56	425.01	425.01
34	247.61	405.18	212.24	297.13	405.18	557.12	557.12	247.61	212.24	557.12	247.61	247.61	557.12	212.24	557.12	557.12	405.18	405.18	297.13	297.13
35	286.31	468.50	245.41	343.57	468.50	644.19	644.19	286.31	245.41	644.19	286.31	286.31	644.19	245.41	644.19	644.19	468.50	468.50	343.57	343.57
36	281.68	460.94	241.44	338.02	460.94	633.79	633.79	281.68	241.44	633.79	281.68	281.68	633.79	241.44	633.79	633.79	460.94	460.94	338.02	338.02
37	455.53	745.42	390.46	546.64	745.42	1024.95	1024.95	455.53	390.46	1024.95	455.53	455.53	1024.95	390.46	1024.95	1024.95	745.42	745.42	546.64	546.64
38	438.28	717.19	375.67	525.94	717.19	986.14	986.14	438.28	375.67	986.14	438.28	438.28	986.14	375.67	986.14	986.14	717.19	717.19	525.94	525.94
39	297.19	486.31	254.74	356.63	486.31	668.68	668.68	297.19	254.74	668.68	297.19	297.19	668.68	254.74	668.68	668.68	486.31	486.31	356.63	356.63
40	558.71	914.25	478.89	670.45	914.25	1257.09	1257.09	558.71	478.89	1257.09	558.71	558.71	1257.09	478.89	1257.09	1257.09	914.25	914.25	670.45	670.45
41	285.15	466.61	244.41	342.18	466.61	641.59	641.59	285.15	244.41	641.59	285.15	285.15	641.59	244.41	641.59	641.59	466.61	466.61	342.18	342.18
42	375.18	613.92	321.58	450.21	613.92	844.14	844.14	375.18	321.58	844.14	375.18	375.18	844.14	321.58	844.14	844.14	613.92	613.92	450.21	450.21
43	460.28	753.18	394.52	552.33	753.18	1035.62	1035.62	460.28	394.52	1035.62	460.28	460.28	1035.62	394.52	1035.62	1035.62	753.18	753.18	552.33	552.33
44	454.51	743.74	389.58	545.41	743.74	1022.64	1022.64	454.51	389.58	1022.64	454.51	454.51	1022.64	389.58	1022.64	1022.64	743.74	743.74	545.41	545.41
45	348.43	570.15	298.65	418.11	570.15	783.96	783.96	348.43	298.65	783.96	348.43	348.43	783.96	298.65	783.96	783.96	570.15	570.15	418.11	418.11
46	430.73	704.82	369.19	516.87	704.82	969.13	969.13	430.73	369.19	969.13	430.73	430.73	969.13	369.19	969.13	969.13	704.82	704.82	516.87	516.87
47	4.55	7.45	3.90	5.46	7.45	10.24	10.24	4.55	3.90	10.24	4.55	4.55	10.24	3.90	10.24	10.24	7.45	7.45	5.46	5.46
48	4.73	7.75	4.06	5.68	7.75	10.65	10.65	4.73	4.06	10.65	4.73	4.73	10.65	4.06	10.65	10.65	7.75	7.75	5.68	5.68
49	3.84	6.29	3.29	4.61	6.29	8.64	8.64	3.84	3.29	8.64	3.84	3.84	8.64	3.29	8.64	8.64	6.29	6.29	4.61	4.61
50	4.10	6.71	3.51	4.92	6.71	9.23	9.23	4.10	3.51	9.23	4.10	4.10	9.23	3.51	9.23	9.23	6.71	6.71	4.92	4.92
51	4.85	7.94	4.16	5.82	7.94	10.91	10.91	4.85	4.16	10.91	4.85	4.85	10.91	4.16	10.91	10.91	7.94	7.94	5.82	5.82
52	4.48	7.34	3.84	5.38	7.34	10.09	10.09	4.48	3.84	10.09	4.48	4.48	10.09	3.84	10.09	10.09	7.34	7.34	5.38	5.38
53	4.34	7.10	3.72	5.21	7.10	9.77	9.77	4.34	3.72	9.77	4.34	4.34	9.77	3.72	9.77	9.77	7.10	7.10	5.21	5.21
54	3.77	6.16	3.23	4.52	6.16	8.48	8.48	3.77	3.23	8.48	3.77	3.77	8.48	3.23	8.48	8.48	6.16	6.16	4.52	4.52
55	3.88	6.35	3.33	4.66	6.35	8.74	8.74	3.88	3.33	8.74	3.88	3.88	8.74	3.33	8.74	8.74	6.35	6.35	4.66	4.66
56	4.22	6.90	3.61	5.06	6.90	9.49	9.49	4.22	3.61	9.49	4.22	4.22	9.49	3.61	9.49	9.49	6.90	6.90	5.06	5.06
57	4.53	7.42	3.89	5.44	7.42	10.20	10.20	4.53	3.89	10.20	4.53	4.53	10.20	3.89	10.20	10.20	7.42	7.42	5.44	5.44
58	4.38	7.16	3.75	5.25	7.16	9.84	9.84	4.38	3.75	9.84	4.38	4.38	9.84	3.75	9.84	9.84	7.16	7.16	5.25	5.25
59	3.54	5.80	3.04	4.25	5.80	7.97	7.97	3.54	3.04	7.97	3.54	3.54	7.97	3.04	7.97	7.97	5.80	5.80	4.25	4.25
60	4.39	7.19	3.76	5.27	7.19	9.88	9.88	4.39	3.76	9.88	4.39	4.39	9.88	3.76	9.88	9.88	7.19	7.19	5.27	5.27
61	4.09	6.70	3.51	4.91	6.70	9.21	9.21	4.09	3.51	9.21	4.09	4.09	9.21	3.51	9.21	9.21	6.70	6.70	4.91	4.91
62	3.56	5.82	3.05	4.27	5.82	8.01	8.01	3.56	3.05	8.01	3.56	3.56	8.01	3.05	8.01	8.01	5.82	5.82	4.27	4.27
63	3.62	5.93	3.11	4.35	5.93	8.16	8.16	3.62	3.11	8.16	3.62	3.62	8.16	3.11	8.16	8.16	5.93	5.93	4.35	4.35
64	4.45	7.28	3.81	5.34	7.28	10.01	10.01	4.45	3.81	10.01	4.45	4.45	10.01	3.81	10.01	10.01	7.28	7.28	5.34	5.34
65	3.93	6.42	3.36	4.71	6.42	8.83	8.83	3.93	3.36	8.83	3.93	3.93	8.83	3.36	8.83	8.83	6.42	6.42	4.71	4.71
66	4.30	7.04	3.69	5.16	7.04	9.68	9.68	4.30	3.69	9.68	4.30	4.30	9.68	3.69	9.68	9.68	7.04	7.04	5.16	5.16
67	3.89	6.37	3.34	4.67	6.37	8.76	8.76	3.89	3.34	8.76	3.89	3.89	8.76	3.34	8.76	8.76	6.37	6.37	4.67	4.67
68	4.28	7.01	3.67	5.14	7.01	9.64	9.64	4.28	3.67	9.64	4.28	4.28	9.64	3.67	9.64	9.64	7.01	7.01	5.14	5.14
69	4.71	7.70	4.04	5.65	7.70	10.59	10.59	4.71	4.04	10.59	4.71	4.71	10.59	4.04	10.59	10.59	7.70	7.70	5.65	5.65
70	4.57	7.47	3.91	5.48	7.47	10.28	10.28	4.57	3.91	10.28	4.57	4.57	10.28	3.91	10.28	10.28	7.47	7.47	5.48	5.48
71	4.33	7.09	3.71	5.20	7.09	9.75	9.75	4.33	3.71	9.75	4.33	4.33	9.75	3.71	9.75	9.75	7.09	7.09	5.20	5.20
72	4.28	7.01	3.67	5.14	7.01	9.64	9.64	4.28	3.67	9.64	4.28	4.28	9.64	3.67	9.64	9.64	7.01	7.01	5.14	5.14
73	4.43	7.25	3.80	5.32	7.25	9.98	9.98	4.43	3.80	9.98	4.43	4.43	9.98	3.80	9.98	9.98	7.25	7.25	5.32	5.32
74	376.22	615.63	322.47	451.46	615.63	846.49	846.49	376.22	322.47	846.49	376.22	376.22	846.49	322.47	846.49	846.49	615.63	615.63	451.46	451.46
75	489.47	800.95	419.54	587.36	800.95	1101.30	1101.30	489.47	419.54	1101.30	489.47	489.47	1101.30	419.54	1101.30	1101.30	800.95	800.95	587.36	587.36
76	513.99	841.08	440.56	616.79	841.08	1156.48	1156.48	513.99	440.56	1156.48	513.99	513.99	1156.48	440.56	1156.48	1156.48	841.08	841.08	616.79	616.79
77	397.29	650.11	340.54	476.75	650.11	893.91	893.91	397.29	340.54	893.91	397.29	397.29	893.91	340.54	893.91	893.91	650.11	650.11	476.75	476.75
78	353.84	579.01	303.29	424.61	579.01	796.14	796.14	353.84	303.29	796.14	353.84	353.84	796.14	303.29	796.14	796.14	579.01	579.01	424.61	424.61
79	417.13	682.57	357.54	500.55	682.57	938.53	938.53	417.13	357.54	938.53	417.13	417.13	938.53	357.54	938.53	938.53	682.57	682.57	500.55	500.55
100	4.07	6.67	3.49	4.89	6.67	9.17	9.17	4.07	3.49	9.17	4.07	4.07	9.17	3.49	9.17	9.17	6.67	6.67	4.89	4.89
101	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80	247.80	405.49	212.40	297.36	405.49	557.55	557.55	247.80	212.40	557.55	247.80	247.80	557.55	212.40	557.55	557.55	405.49	405.49	297.36	297.36
81	233.69	382.40	200.31	280.43	382.40	525.81	525.81	233.69	200.31	525.81	233.69	233.69	525.81	200.31	525.81	525.81	382.40	382.40	280.43	280.43
82	443.21	725.25	379.89	531.85	725.25	997.22	997.22	443.21	379.89	997.22	443.21	443.21	997.22	379.89	997.22	997.22	725.25	725.25	531.85	531.85
83	307.86	503.77	263.88	369.43	503.77	692.68	692.68	307.86	263.88	692.68	307.86	307.86	692.68	263.88	692.68	692.68	503.77	503.77	369.43	369.43
84	351.32	574.88	301.13	421.58	574.88	790.46	790.46	351.32	301.13	790.46	351.32	351.32	790.46	301.13	790.46	790.46	574.88	574.88	421.58	421.58
85	417.59	683.33	357.94	501.11	683.33	939.58	939.58	417.59	357.94	939.58	417.59	417.59	939.58	357.94	939.58	939.58	683.33	683.33	501.11	501.11
86	523.47	856.60	448.69	628.17	856.60	1177.82	1177.82	523.47	448.69	1177.82	523.47	523.47	1177.82	448.69	1177.82	1177.82	856.60	856.60	628.17	628.17
87	512.08	837.94	438.92	614.49	837.94	1152.17	1152.17	512.08	438.92	1152.17	512.08	512.08	1152.17	438.92	1152.17	1152.17	837.94	837.94	614.49	614.49
